Date,AAPL_Price,MSFT_Price,AAPL_Return,MSFT_Return,AAPL_CumReturn,MSFT_CumReturn
2019-09-18,53.640872955322266,130.7776336669922,0.009379318166645945,0.008224826914783545,1.4275599975106885,1.3853976944800082
2019-09-19,53.205039978027344,133.18515014648438,-0.008125016489905601,0.018409237206590046,1.4159610489905845,1.4109018092631536
2019-09-20,52.42728805541992,131.64620971679688,-0.014618012183218343,-0.01155489503142726,1.3952625131254774,1.394598986957467
2019-09-23,52.66566848754883,131.36300659179688,0.004546877036190056,-0.002151244047278178,1.4016066002058645,1.3915988641884347
2019-09-24,52.41523742675781,129.7013702392578,-0.004755110264103468,-0.01264919550526511,1.3949418062749903,1.3739962580904104
2019-09-25,53.221893310546875,131.57066345214844,0.0153897210694931,0.014412285771864708,1.4164095715817373,1.393798684811482
2019-09-26,52.9473876953125,131.7406463623047,-0.005157757421981435,0.0012919514555618239,1.4091040746013461,1.3955994050510845
2019-09-27,52.68974304199219,130.0318145751953,-0.004866050329110472,-0.012971181137291898,1.4022473032553813,1.37749683237307
2019-09-30,53.92981719970703,131.25918579101562,0.023535399607596208,0.0094390070601571,1.4352497538861708,1.3904990346991835
2019-10-01,54.079097747802734,129.40867614746094,0.0027680521805386604,-0.014098134407910856,1.439222600097033,1.3708955924139241
2019-10-02,52.72345352172851,127.12394714355467,-0.025067804059828447,-0.01765514548114855,1.4031444499593237,1.346692231290391
2019-10-03,53.17133331298828,128.662841796875,0.008494887215140245,0.012105466262643194,1.4150640038082782,1.3629945686624405
2019-10-04,54.66181182861328,130.3999786376953,0.02803161821900213,0.013501464887296644,1.4547305377184845,1.3813969919728124
2019-10-07,54.67386245727539,129.4558563232422,0.00022045790761371364,-0.007240202984053257,1.4550512445689716,1.3713953973493687
2019-10-08,54.03335189819336,128.0869140625,-0.011715114504349367,-0.010574587350641207,1.43800515262915,1.3568934569278304
2019-10-09,54.6666374206543,130.5133056640625,0.011720270910717145,0.01894332156662415,1.4548589625889707,1.3825975260140626
2019-10-10,55.40345001220703,131.3252410888672,0.013478286324491329,0.006221093096014263,1.4744679682484974,1.391198793937715
2019-10-11,56.877105712890625,131.87278747558594,0.026598626987288654,0.00416939182581233,1.5136867917406445,1.396999246817239
2019-10-14,56.795223236083984,131.75010681152344,-0.0014396385994036587,-0.0009302955250355405,1.5115076298078471,1.3956996246694469
2019-10-15,56.66279602050781,133.65716552734375,-0.0023316611508982232,0.014474817227651204,1.507983306188138,1.4159021216412384
2019-10-16,56.43402862548828,132.56198120117188,-0.004037347449934114,-0.00819398138401961,1.501895053632356,1.4043002460149163
2019-10-17,56.65314865112305,131.8822784423828,0.003882764193371857,-0.005127433617317267,1.5077265579688022,1.3970997897246926
2019-10-18,56.92525863647461,129.7296905517578,0.004803086709747495,-0.01632204050497532,1.5149682993613154,1.3742962703673136
2019-10-21,57.91249084472656,130.69265747070312,0.017342603826474123,0.007422872241887646,1.541241794386806,1.384497496004753
2019-10-22,57.780052185058594,128.747802734375,-0.0022868755554490416,-0.01488113237550548,1.5377171662021865,1.3638946054931502
2019-10-23,58.555389404296875,129.56922912597656,0.013418769798875019,0.006380119692576569,1.558351438871232,1.372596416324256
2019-10-24,58.651710510253906,132.11827087402344,0.0016449571412118225,0.019673203006930873,1.560914860199121,1.399599784269189
2019-10-25,59.37409210205078,132.8640899658203,0.01231646247845708,0.005645086685308165,1.5801398095068295,1.407500646376127
2019-10-28,59.96883392333984,136.13076782226562,0.010016857525447787,0.02458661220865377,1.5959678448489476,1.4421063189520065
2019-10-29,58.581886291503906,134.8467559814453,-0.023127807247493082,-0.009432194215614365,1.5590566081600843,1.4285040920720864
2019-10-30,58.57465362548828,136.52725219726562,-0.0001234624979407073,0.012462266545377965,1.5588641231368099,1.4463064908286518
2019-10-31,59.89900207519531,135.35655212402344,0.022609582263594552,-0.008574845346998261,1.5941093897666379,1.4339046363454364
